PERMISSION NOTICE

The Microsoft “Terms of Use” (available at the www.microsoft.com website) govern all glossary terms in this document (“Glossary Terms”).  The following supplemental terms and conditions also apply.  If there is any conflict between the Terms of Use and the following terms and conditions, the following terms and conditions will take
Precedence over the Terms of Use.
         
1. No part of the Glossary Terms may be reproduced, adapted, distributed, or transmitted in any form or by any means, electronic, mechanical, or otherwise, including photocopying and entry into an information storage and/or retrieval system, for any purpose without the prior express consent of Microsoft Corporation. 

2. You may use the Glossary Terms in the development of any application software and you may also use the Glossary Terms for personal or non-commercial purposes only without the prior written consent of Microsoft Corporation, and only if all copies contain this Permission Notice and the Microsoft copyright notice in the Terms of Use.         
                                                                                                                                
3. You are not permitted to make any modifications, deletions or additions to the Glossary Terms.
 
4. Except as expressly set forth above, Microsoft’s publication of the Glossary Terms does not grant any rights to use, distribute, or implement any technology or intellectual property rights. All rights not expressly granted herein are expressly reserved by Microsoft.
"Source Term",,"Translation",,"String Category",,"Platform",,"Product",,"Version"
"drooling face",,"visage qui bave",,"Text",,"All",,"Office Online Group",,""
"Reply",,"Répondre",,"Text",,"All",,"Office Online Group",,""
"Bangla (India)",,"Bangla (Inde)",,"Text",,"All",,"Office Online Group",,""
"Sign in to save this {doctype} to your {onedrive}.",,"Connectez-vous pour enregistrer ce document ({doctype}) dans votre espace {onedrive}.",,"Text",,"All",,"Office Online Group",,""
"English (New Zealand)",,"Anglais (Nouvelle-Zélande)",,"Text",,"All",,"Office Online Group",,""
"search for emojis",,"recherche d’emojis",,"Text",,"All",,"Office Online Group",,""
"syringe",,"seringue",,"Text",,"All",,"Office Online Group",,""
"medical",,"médical",,"Text",,"All",,"Office Online Group",,""
"saxophone",,"saxophone",,"Text",,"All",,"Office Online Group",,""
"Save location:{0}. Click to save to another folder.",,"Emplacement d’enregistrement : {0}. Cliquez pour effectuer l’enregistrement dans un autre dossier.",,"Text",,"All",,"Office Online Group",,""
"animal marine",,"animaux marins",,"Text",,"All",,"Office Online Group",,""
"dashing away",,"décamper",,"Text",,"All",,"Office Online Group",,""
"person juggling",,"personne qui jongle",,"Text",,"All",,"Office Online Group",,""
"sparkles",,"étoiles",,"Text",,"All",,"Office Online Group",,""
"Store",,"Magasin",,"Text",,"All",,"Office Online Group",,""
"Viewing is not currently available. We are working on it though.",,"L’affichage n’est pas encore disponible. Nous travaillons sur cette fonctionnalité actuellement.",,"Text",,"All",,"Office Online Group",,""
"Get the Excel app",,"Obtenir l’application Excel",,"Text",,"All",,"Office Online Group",,""
"flags",,"drapeaux",,"Text",,"All",,"Office Online Group",,""
"construction worker",,"ouvrier du bâtiment",,"Text",,"All",,"Office Online Group",,""
"R",,"L",,"Text",,"All",,"Office Online Group",,""
"Y",,"Y",,"Text",,"All",,"Office Online Group",,""
"I",,"I",,"Text",,"All",,"Office Online Group",,""
"B",,"D",,"Text",,"All",,"Office Online Group",,""
"O",,"A",,"Text",,"All",,"Office Online Group",,""
"Your browser can't access the clipboard, so use these shortcuts:",,"Votre navigateur ne peut pas accéder au Presse-papiers. Veuillez utiliser ces raccourcis :",,"Text",,"All",,"Office Online Group",,""
"person gesturing NO",,"personne faisant un geste pour dire non",,"Text",,"All",,"Office Online Group",,""
"place of worship",,"lieu de culte",,"Text",,"All",,"Office Online Group",,""
"burrito",,"burrito",,"Text",,"All",,"Office Online Group",,""
"waxing crescent moon",,"lune croissante",,"Text",,"All",,"Office Online Group",,""
"package",,"colis",,"Text",,"All",,"Office Online Group",,""
"police car",,"voiture de police",,"Text",,"All",,"Office Online Group",,""
"Continue in Browser",,"Continuer dans le navigateur",,"Text",,"All",,"Office Online Group",,""
"English (Caribbean)",,"Anglais (Caraïbes)",,"Text",,"All",,"Office Online Group",,""
"Save to {onedrive}",,"Enregistrer sur {onedrive}",,"Text",,"All",,"Office Online Group",,""
"sushi",,"sushi",,"Text",,"All",,"Office Online Group",,""
"notebook with decorative cover",,"carnet avec couverture",,"Text",,"All",,"Office Online Group",,""
"ear",,"oreille",,"Text",,"All",,"Office Online Group",,""
"Exit",,"Quitter",,"Text",,"All",,"Office Online Group",,""
"Romansh",,"Romanche",,"Text",,"All",,"Office Online Group",,""
"10pt",,"10pt",,"Text",,"All",,"Office Online Group",,""
"PowerPoint Broadcast",,"Diffusion PowerPoint",,"Text",,"All",,"Office Online Group",,""
"Microsoft Office 2016",,"Microsoft Office 2016",,"Text",,"All",,"Office Online Group",,""
"frowning face with open mouth",,"visage déçu avec bouche ouverte",,"Text",,"All",,"Office Online Group",,""
"person tipping hand",,"personne tendant la main",,"Text",,"All",,"Office Online Group",,""
"W",,"S",,"Text",,"All",,"Office Online Group",,""
"horizontal traffic light",,"feu tricolore horizontal",,"Text",,"All",,"Office Online Group",,""
"potable water",,"symbole eau potable",,"Text",,"All",,"Office Online Group",,""
"guitar",,"guitare",,"Text",,"All",,"Office Online Group",,""
"New!",,"Nouveau !",,"Text",,"All",,"Office Online Group",,""
